image_id,split,label,image_path,teacher_probability,teacher_logit
63873,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000063873.jpg,0.059870366,-2.7538362
63874,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000063874.jpg,0.2922251,-0.88460165
63875,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000063875.jpg,0.4859232,-0.05632213
63893,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000063893.jpg,0.904872,2.2525702
63974,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000063974.jpg,0.2681769,-1.003892
64008,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064008.jpg,0.8914114,2.1052399
64015,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064015.jpg,0.74467725,1.0704225
64024,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064024.jpg,0.3557021,-0.59406763
64030,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064030.jpg,0.6723907,0.7190178
64048,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064048.jpg,0.24407405,-1.1304718
64086,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064086.jpg,0.13255532,-1.8785517
64089,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064089.jpg,0.5535585,0.21505919
64105,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064105.jpg,0.76058006,1.1558623
64116,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064116.jpg,0.12909928,-1.9089463
64136,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064136.jpg,0.081061296,-2.4280138
64150,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064150.jpg,0.3422961,-0.6530786
64155,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064155.jpg,0.28890714,-0.90069765
64189,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064189.jpg,0.9607057,3.1965885
64239,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064239.jpg,0.10171955,-2.1782627
64241,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064241.jpg,0.9381767,2.719658
64249,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064249.jpg,0.43986982,-0.24169043
64259,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064259.jpg,0.122133814,-1.972377
64283,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064283.jpg,0.11651003,-2.0259025
64300,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064300.jpg,0.49218044,-0.03128077
64307,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064307.jpg,0.1299491,-1.9014089
64308,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064308.jpg,0.19458887,-1.4204638
64332,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064332.jpg,0.35395432,-0.6017024
64335,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064335.jpg,0.9724762,3.564794
64341,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064341.jpg,0.9320529,2.6186602
64356,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064356.jpg,0.23460256,-1.1825024
64357,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064357.jpg,0.96064395,3.1949542
64377,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064377.jpg,0.16949387,-1.5892186
64379,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064379.jpg,0.22863431,-1.2160387
64390,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064390.jpg,0.49808073,-0.0076770866
64431,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064431.jpg,0.7640425,1.1749717
64439,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064439.jpg,0.8536671,1.763657
64446,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064446.jpg,0.42770645,-0.2912149
64454,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064454.jpg,0.071961805,-2.5569375
64460,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064460.jpg,0.78360385,1.2867929
64472,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064472.jpg,0.9791903,3.8513062
64474,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064474.jpg,0.5484669,0.19447838
64497,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064497.jpg,0.24682224,-1.1156329
64510,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064510.jpg,0.5194369,0.07778682
64537,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064537.jpg,0.39645296,-0.4202666
64612,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064612.jpg,0.3432824,-0.6487007
64616,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064616.jpg,0.3040581,-0.8280474
64621,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064621.jpg,0.6879492,0.7905489
64627,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064627.jpg,0.9835356,4.0899525
64629,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064629.jpg,0.33497548,-0.6857666
64634,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064634.jpg,0.14000103,-1.8152814
64684,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064684.jpg,0.31954703,-0.75585425
64694,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064694.jpg,0.59475994,0.3836782
64703,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064703.jpg,0.08161931,-2.420546
64710,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064710.jpg,0.9611401,3.2081573
64723,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064723.jpg,0.55632013,0.22624058
64730,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064730.jpg,0.57162905,0.28850073
64733,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064733.jpg,0.16647638,-1.6108086
64736,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064736.jpg,0.45193353,-0.19286151
64738,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064738.jpg,0.4369819,-0.25342003
64765,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064765.jpg,0.0818839,-2.4170215
64795,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064795.jpg,0.9422925,2.7929287
64800,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064800.jpg,0.5718756,0.28950757
64816,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064816.jpg,0.9894879,4.544659
64822,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064822.jpg,0.08928984,-2.322337
64828,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064828.jpg,0.62767136,0.52223986
64834,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064834.jpg,0.16912611,-1.5918334
64866,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064866.jpg,0.10833161,-2.1078973
64896,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064896.jpg,0.16017883,-1.6568981
64953,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064953.jpg,0.51817393,0.07272782
64954,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064954.jpg,0.2654729,-1.0177143
64962,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000064962.jpg,0.3875954,-0.45743117
65001,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065001.jpg,0.84040457,1.6612413
65025,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065025.jpg,0.018552924,-3.9684007
65029,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065029.jpg,0.4446386,-0.22235721
65043,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065043.jpg,0.9669193,3.375165
65139,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065139.jpg,0.52466685,0.098747596
65144,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065144.jpg,0.29570997,-0.8678111
65162,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065162.jpg,0.9701852,3.4824827
65183,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065183.jpg,0.6024851,0.41583058
65191,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065191.jpg,0.99018043,4.61351
65195,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065195.jpg,0.6653187,0.6870876
65197,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065197.jpg,0.8948585,2.1413584
65198,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065198.jpg,0.28580314,-0.9158554
65238,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065238.jpg,0.64381945,0.5919806
65252,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065252.jpg,0.07417031,-2.5243263
65258,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065258.jpg,0.46138284,-0.15477686
65280,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065280.jpg,0.39078405,-0.44401774
65289,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065289.jpg,0.2628336,-1.0312926
65306,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065306.jpg,0.44584364,-0.21747862
65334,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065334.jpg,0.31347272,-0.78393364
65343,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065343.jpg,0.63529485,0.555
65358,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065358.jpg,0.25873896,-1.0525331
65375,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065375.jpg,0.6922396,0.8106105
65400,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065400.jpg,0.8226099,1.5341308
65430,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065430.jpg,0.18623215,-1.4746811
65463,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065463.jpg,0.1329915,-1.8747636
65504,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065504.jpg,0.0863857,-2.3585863
65530,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065530.jpg,0.6568906,0.649468
65533,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065533.jpg,0.93403006,2.6503093
65554,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065554.jpg,0.9596248,3.1683273
65564,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065564.jpg,0.12601838,-1.9366316
65582,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065582.jpg,0.083291605,-2.3984418
65587,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065587.jpg,0.3248397,-0.7316183
65601,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065601.jpg,0.33819872,-0.6713317
65668,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065668.jpg,0.76661617,1.1893018
65685,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065685.jpg,0.44582847,-0.21754004
65705,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065705.jpg,0.50649065,0.025964005
65753,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065753.jpg,0.99497855,5.289002
65773,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065773.jpg,0.5512894,0.20588164
65829,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065829.jpg,0.31363466,-0.7831813
65837,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065837.jpg,0.13524464,-1.8553615
65860,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065860.jpg,0.6288785,0.5274084
65900,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065900.jpg,0.80580467,1.4229769
65901,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065901.jpg,0.96212834,3.2349448
65905,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065905.jpg,0.16907477,-1.5921987
65955,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065955.jpg,0.918292,2.4193633
65962,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065962.jpg,0.61540383,0.47008485
65984,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065984.jpg,0.14676131,-1.7602319
65993,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000065993.jpg,0.038759544,-3.2108476
66001,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000066001.jpg,0.16145863,-1.647415
66003,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000066003.jpg,0.97640795,3.7229705
66008,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000066008.jpg,0.5770478,0.31066602
66011,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000066011.jpg,0.39151552,-0.4409463
66027,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000066027.jpg,0.01176001,-4.4312205
66034,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000066034.jpg,0.22474228,-1.2382412
66041,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000066041.jpg,0.23651822,-1.171864
66064,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000066064.jpg,0.915347,2.3807423
66066,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000066066.jpg,0.0524515,-2.8939893
66067,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000066067.jpg,0.63335687,0.54664505
66082,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000066082.jpg,0.4263255,-0.29685906
66085,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000066085.jpg,0.8033409,1.4073075
66087,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000066087.jpg,0.037488114,-3.2455225
66088,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000066088.jpg,0.5536625,0.2154798
